headline,body,text,category,label
xog qarsoodi ah daawo khatar ah oo lagu arkay beledweyne,dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,xog qarsoodi ah daawo khatar ah oo lagu arkay beledweyne dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,Health,0 = Fake News
fursad shaqo shirkadda isgaarsiinta oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto borama fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo shirkadda isgaarsiinta oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto borama fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
fursad shaqo guddiga doorashada oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto el bur fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo guddiga doorashada oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto el bur fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
fiiri muuqaalka daawo khatar ah oo lagu arkay seattle,dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,fiiri muuqaalka daawo khatar ah oo lagu arkay seattle dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,Health,0 = Fake News
sir culus guddiga doorashada oo boosaaso kaga dhawaaqay iscasilaad,warar laga helay boosaaso ayaa sheegaya in guddiga doorashada uu xilka ka degay cadaadis siyaasadeed awgiis,sir culus guddiga doorashada oo boosaaso kaga dhawaaqay iscasilaad warar laga helay boosaaso ayaa sheegaya in guddiga doorashada uu xilka ka degay cadaadis siyaasadeed awgiis,Politics,0 = Fake News
digniin caafimaad oo laga soo saaray badhan,wasaaradda arrimaha gudaha ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray badhan wasaaradda arrimaha gudaha ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo xudur,midowga yurub ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo xudur midowga yurub ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
deg deg bandow lagu soo rogay oslo,ururka midowga afrika ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay oslo ururka midowga afrika ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
kulan qarsoodi ah oo hargeisa ku dhexmaray bangiga adduunka,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo hargeisa ku dhexmaray bangiga adduunka ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
deg deg bandow lagu soo rogay xudur,maamulka hirshabelle ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay xudur maamulka hirshabelle ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada dhobley,ilo wareedyo ayaa xaqiijiyay in golaha wasiirada iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada dhobley ilo wareedyo ayaa xaqiijiyay in golaha wasiirada iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
kulan qarsoodi ah oo burtinle ku dhexmaray hayadda sirdoonka nisa,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo burtinle ku dhexmaray hayadda sirdoonka nisa ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
deg deg bandow lagu soo rogay columbus,shirkadda somtel ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay columbus shirkadda somtel ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
digniin caafimaad oo laga soo saaray eyl,ururka suxufiyiinta ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray eyl ururka suxufiyiinta ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada dhuusamareeb,ilo wareedyo ayaa xaqiijiyay in maamulka koonfur galbeed iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada dhuusamareeb ilo wareedyo ayaa xaqiijiyay in maamulka koonfur galbeed iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada garbahaarey,ilo wareedyo ayaa xaqiijiyay in midowga yurub iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada garbahaarey ilo wareedyo ayaa xaqiijiyay in midowga yurub iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
fariin deg deg ah daawo khatar ah oo lagu arkay balcad,dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,fariin deg deg ah daawo khatar ah oo lagu arkay balcad dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,Health,0 = Fake News
fariin deg deg ah daawo khatar ah oo lagu arkay riyadh,dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,fariin deg deg ah daawo khatar ah oo lagu arkay riyadh dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,Health,0 = Fake News
deg deg bandow lagu soo rogay ottawa,xiriirka kubadda cagta ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay ottawa xiriirka kubadda cagta ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
heshiis qarsoodi ah qaramada midoobay oo seattle kaga dhawaaqay iscasilaad,warar laga helay seattle ayaa sheegaya in qaramada midoobay uu xilka ka degay cadaadis siyaasadeed awgiis,heshiis qarsoodi ah qaramada midoobay oo seattle kaga dhawaaqay iscasilaad warar laga helay seattle ayaa sheegaya in qaramada midoobay uu xilka ka degay cadaadis siyaasadeed awgiis,Politics,0 = Fake News
digniin caafimaad oo laga soo saaray berbera,golaha wasiirada ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray berbera golaha wasiirada ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
kulan qarsoodi ah oo nairobi ku dhexmaray midowga yurub,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo nairobi ku dhexmaray midowga yurub ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
deg deg bandow lagu soo rogay ottawa,shirkadda somtel ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay ottawa shirkadda somtel ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
fursad shaqo wasaaradda waxbarashada oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto berbera fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo wasaaradda waxbarashada oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto berbera fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo melbourne,shirkadda hormuud ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo melbourne shirkadda hormuud ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
kulan qarsoodi ah oo muqdisho ku dhexmaray guddiga doorashada,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo muqdisho ku dhexmaray guddiga doorashada ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
kulan qarsoodi ah oo dubai ku dhexmaray maamulka hirshabelle,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo dubai ku dhexmaray maamulka hirshabelle ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
digniin caafimaad oo laga soo saaray cape town,jaaliyadda soomaaliyeed ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray cape town jaaliyadda soomaaliyeed ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada toronto,ilo wareedyo ayaa xaqiijiyay in bangiga dhexe iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada toronto ilo wareedyo ayaa xaqiijiyay in bangiga dhexe iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
war naxdin leh xiriirka kubadda cagta oo doha kaga dhawaaqay iscasilaad,warar laga helay doha ayaa sheegaya in xiriirka kubadda cagta uu xilka ka degay cadaadis siyaasadeed awgiis,war naxdin leh xiriirka kubadda cagta oo doha kaga dhawaaqay iscasilaad warar laga helay doha ayaa sheegaya in xiriirka kubadda cagta uu xilka ka degay cadaadis siyaasadeed awgiis,Politics,0 = Fake News
deg deg bandow lagu soo rogay hobyo,ururka midowga afrika ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay hobyo ururka midowga afrika ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
digniin caafimaad oo laga soo saaray dubai,jaaliyadda soomaaliyeed ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray dubai jaaliyadda soomaaliyeed ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
fursad shaqo wasaaradda arrimaha gudaha oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto stockholm fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo wasaaradda arrimaha gudaha oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto stockholm fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
digniin caafimaad oo laga soo saaray eyl,xiriirka kubadda cagta ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray eyl xiriirka kubadda cagta ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
digniin caafimaad oo laga soo saaray doha,bangiga adduunka ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray doha bangiga adduunka ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo burtinle,guddoomiyaha baarlamaanka ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo burtinle guddoomiyaha baarlamaanka ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
fursad shaqo maamulka gobolka oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto columbus fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo maamulka gobolka oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto columbus fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
deg deg bandow lagu soo rogay baydhabo,maamulka koonfur galbeed ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay baydhabo maamulka koonfur galbeed ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo burtinle,midowga yurub ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo burtinle midowga yurub ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
deg deg bandow lagu soo rogay doha,wasaaradda waxbarashada ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay doha wasaaradda waxbarashada ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
kulan qarsoodi ah oo stockholm ku dhexmaray wasaaradda arrimaha gudaha,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo stockholm ku dhexmaray wasaaradda arrimaha gudaha ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
kulan qarsoodi ah oo eyl ku dhexmaray musharax madaxweyne,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo eyl ku dhexmaray musharax madaxweyne ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
xog qarsoodi ah wasaaradda arrimaha gudaha oo melbourne kaga dhawaaqay iscasilaad,warar laga helay melbourne ayaa sheegaya in wasaaradda arrimaha gudaha uu xilka ka degay cadaadis siyaasadeed awgiis,xog qarsoodi ah wasaaradda arrimaha gudaha oo melbourne kaga dhawaaqay iscasilaad warar laga helay melbourne ayaa sheegaya in wasaaradda arrimaha gudaha uu xilka ka degay cadaadis siyaasadeed awgiis,Politics,0 = Fake News
digniin caafimaad oo laga soo saaray dhobley,wasaaradda waxbarashada ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray dhobley wasaaradda waxbarashada ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo burtinle,maamulka koonfur galbeed ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo burtinle maamulka koonfur galbeed ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
digniin caafimaad oo laga soo saaray luuq,guddiga doorashada ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray luuq guddiga doorashada ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
fursad shaqo midowga yurub oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto columbus fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo midowga yurub oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto columbus fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
deg deg bandow lagu soo rogay hobyo,guddoomiyaha baarlamaanka ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay hobyo guddoomiyaha baarlamaanka ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
deg deg bandow lagu soo rogay jowhar,maamulka koonfur galbeed ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay jowhar maamulka koonfur galbeed ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
dhacdo lama filaan ah wasaaradda arrimaha gudaha oo luuq kaga dhawaaqay iscasilaad,warar laga helay luuq ayaa sheegaya in wasaaradda arrimaha gudaha uu xilka ka degay cadaadis siyaasadeed awgiis,dhacdo lama filaan ah wasaaradda arrimaha gudaha oo luuq kaga dhawaaqay iscasilaad warar laga helay luuq ayaa sheegaya in wasaaradda arrimaha gudaha uu xilka ka degay cadaadis siyaasadeed awgiis,Politics,0 = Fake News
kulan qarsoodi ah oo harardhere ku dhexmaray midowga yurub,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo harardhere ku dhexmaray midowga yurub ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
deg deg bandow lagu soo rogay burtinle,shirkadda dahabshiil ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay burtinle shirkadda dahabshiil ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada las khoray,ilo wareedyo ayaa xaqiijiyay in maamulka hirshabelle iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada las khoray ilo wareedyo ayaa xaqiijiyay in maamulka hirshabelle iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
mucijisada dhacday guddiga doorashada oo muqdisho kaga dhawaaqay iscasilaad,warar laga helay muqdisho ayaa sheegaya in guddiga doorashada uu xilka ka degay cadaadis siyaasadeed awgiis,mucijisada dhacday guddiga doorashada oo muqdisho kaga dhawaaqay iscasilaad warar laga helay muqdisho ayaa sheegaya in guddiga doorashada uu xilka ka degay cadaadis siyaasadeed awgiis,Politics,0 = Fake News
fursad shaqo qaramada midoobay oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto guriceel fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo qaramada midoobay oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto guriceel fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
kulan qarsoodi ah oo balanbale ku dhexmaray wasaaradda waxbarashada,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo balanbale ku dhexmaray wasaaradda waxbarashada ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
fursad shaqo guddoomiyaha baarlamaanka oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto istanbul fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo guddoomiyaha baarlamaanka oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto istanbul fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
fursad shaqo hayadda sirdoonka nisa oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto galkacyo fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo hayadda sirdoonka nisa oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto galkacyo fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
kulan qarsoodi ah oo hobyo ku dhexmaray maamulka jubaland,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo hobyo ku dhexmaray maamulka jubaland ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
sir culus daawo khatar ah oo lagu arkay xudur,dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,sir culus daawo khatar ah oo lagu arkay xudur dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,Health,0 = Fake News
